mean_throughput_time,std_throughput_time,median_throughput_time,min_throughput_time,max_throughput_time,blocking_probability,num_blocking_events,theatre_blocked_time,theatre_blocked_fraction,all_recovery_busy_probability,num_patients_completed,num_patients_arrived,mean_wait_prep,max_wait_prep,mean_wait_operation,max_wait_operation,mean_wait_recovery,max_wait_recovery,mean_prep_queue,max_prep_queue,mean_prep_utilization,mean_theatre_queue,max_theatre_queue,mean_theatre_utilization,mean_recovery_queue,max_recovery_queue,mean_recovery_utilization,replication_id,mean_blocking_duration,max_blocking_duration
93.29299918204683,49.670907980655954,91.95107584096476,20.71422730440605,186.28421090403987,0.0,0,0.0,0.0,0.0,18,32,0.3165332519070603,5.697598534327085,7.625727688450414,75.88575208899158,0.0,0.0,0.02531645569620253,1,0.39662447257383976,0.4177215189873418,4,0.5063291139240507,0.0,0,0.20569620253164558,0,,
144.6575644627156,83.36785902457474,125.92907340120155,23.13497857650259,321.69380901069337,0.18181818181818182,6,6.4923573926201925,0.00811544674077524,0.0759493670886076,33,41,3.647490504194526,37.46261653951353,40.022834589447086,215.7736893003277,0.1967381028066725,5.067033194072678,0.13924050632911392,2,0.5780590717299577,1.6708860759493671,7,0.8227848101265823,0.012658227848101266,1,0.43037974683544306,1,1.0820595654366987,5.067033194072678
169.70287956198462,79.53014961575084,171.5633013177588,40.99098602444428,336.26828865551636,0.275,11,21.565943962003814,0.026957429952504768,0.11392405063291139,40,44,6.603115926415893,35.402284558889846,70.3048166496863,187.24655646437492,0.5391485990500954,9.698556244503607,0.22784810126582278,3,0.510548523206751,2.7721518987341773,9,0.8860759493670886,0.02531645569620253,1,0.41139240506329117,2,1.960540360182165,9.698556244503607
116.5578650987785,47.57223098142915,111.4827217758899,50.612719720941186,252.6752283100966,0.07407407407407407,2,0.0,0.0,0.012658227848101266,27,34,13.114985395847976,70.5232340547152,5.826041758035874,51.60760114663367,0.0,0.0,0.4430379746835443,4,0.5611814345991559,0.25316455696202533,2,0.620253164556962,0.0,0,0.2468354430379747,3,0.0,0.0
127.49959442067461,81.97057347879571,95.8230899269328,22.410966521912428,291.62472584534464,0.07142857142857142,2,0.0,0.0,0.012658227848101266,28,50,2.8137918233284864,41.88738729225565,36.4743262169571,121.8290073913771,0.0,0.0,2.1645569620253164,10,0.620253164556962,2.1772151898734178,8,0.7341772151898734,0.0,0,0.31962025316455694,4,0.0,0.0
180.78122353258448,91.15375688332661,168.19889731473347,46.54788503694965,408.71457531047844,0.25,8,34.53966093892302,0.04317457617365378,0.10126582278481013,32,41,5.019677954613643,52.00317223917631,68.51338034500736,186.2398364090941,1.0793644043413444,15.552498367785688,0.27848101265822783,2,0.670886075949367,2.7848101265822787,9,0.8481012658227848,0.05063291139240506,1,0.37341772151898733,5,4.317457617365378,15.552498367785688
130.42469740379653,68.89931893603169,120.55353491585362,25.439279012437623,384.9611900937375,0.08571428571428572,3,14.097225187006984,0.01762153148375873,0.02531645569620253,35,47,3.809312084983227,24.59219384485118,31.83240521895856,95.68649871162756,0.40277786248591385,14.097225187006984,0.16455696202531644,2,0.6075949367088608,1.6835443037974684,7,0.8607594936708861,0.012658227848101266,1,0.3860759493670886,6,4.699075062335662,14.097225187006984
136.03821825878694,55.7249263692217,125.60653047777248,61.59486032427421,302.71966331683336,0.09090909090909091,3,0.0,0.0,0.02531645569620253,33,45,4.801383500882508,50.10930136762579,27.60842322762233,71.58379531710267,0.0,0.0,0.20253164556962025,3,0.5738396624472574,1.2025316455696202,4,0.8734177215189873,0.0,0,0.44936708860759494,7,0.0,0.0
114.91809559577867,63.48509276492556,93.05453528876505,37.19429002327513,254.50045194866797,0.19230769230769232,5,9.560821422111758,0.011951026777639697,0.05063291139240506,26,36,0.3282436817442195,4.791720188683541,13.722900638343013,59.591270831114,0.3677239008504522,9.560821422111758,0.10126582278481013,2,0.48945147679324885,0.620253164556962,3,0.569620253164557,0.012658227848101266,1,0.41139240506329117,8,1.9121642844223516,9.560821422111758
144.51887271520198,73.01009152428568,113.71569964391978,48.71702662401083,332.8394397134598,0.047619047619047616,1,0.0,0.0,0.02531645569620253,21,28,3.7260375733209257,43.52588658348691,19.20202947964739,104.44566306272179,0.0,0.0,0.10126582278481013,2,0.4050632911392405,0.5063291139240507,3,0.7088607594936709,0.0,0,0.3227848101265823,9,0.0,0.0
