mean_throughput_time,std_throughput_time,median_throughput_time,min_throughput_time,max_throughput_time,blocking_probability,num_blocking_events,theatre_blocked_time,theatre_blocked_fraction,all_recovery_busy_probability,num_patients_completed,num_patients_arrived,mean_wait_prep,max_wait_prep,mean_wait_operation,max_wait_operation,mean_wait_recovery,max_wait_recovery,mean_prep_queue,max_prep_queue,mean_prep_utilization,mean_theatre_queue,max_theatre_queue,mean_theatre_utilization,mean_recovery_queue,max_recovery_queue,mean_recovery_utilization,replication_id,mean_blocking_duration,max_blocking_duration
93.29299918204683,49.670907980655954,91.95107584096476,20.71422730440605,186.28421090403987,0.0,0,0.0,0.0,0.0,18,32,0.3165332519070603,5.697598534327085,7.625727688450414,75.88575208899158,0.0,0.0,0.02531645569620253,1,0.39662447257383976,0.4177215189873418,4,0.5063291139240507,0.0,0,0.16455696202531644,0,,
144.30727989948252,83.3080438232605,125.92907340120155,23.13497857650259,320.26848481214586,0.06060606060606061,2,0.0,0.0,0.012658227848101266,33,41,3.647490504194526,37.46261653951353,39.86928812902064,215.7736893003277,0.0,0.0,0.13924050632911392,2,0.5780590717299577,1.6582278481012658,7,0.810126582278481,0.0,0,0.34936708860759497,1,0.0,0.0
164.73196702562194,79.8713824647123,162.89071568320423,40.99098602444428,330.3381455681521,0.1,4,4.127220420746312,0.0051590255259328895,0.0379746835443038,40,44,6.603115926415893,35.402284558889846,65.76987220185502,187.24655646437492,0.1031805105186578,4.127220420746312,0.22784810126582278,3,0.510548523206751,2.5569620253164556,9,0.8607594936708861,0.012658227848101266,1,0.3367088607594936,2,1.031805105186578,4.127220420746312
116.5578650987785,47.57223098142915,111.4827217758899,50.612719720941186,252.6752283100966,0.0,0,0.0,0.0,0.0,27,34,13.114985395847976,70.5232340547152,5.826041758035874,51.60760114663367,0.0,0.0,0.4430379746835443,4,0.5611814345991559,0.25316455696202533,2,0.620253164556962,0.0,0,0.19746835443037977,3,,
127.49959442067461,81.97057347879571,95.8230899269328,22.410966521912428,291.62472584534464,0.0,0,0.0,0.0,0.0,28,50,2.8137918233284864,41.88738729225565,36.4743262169571,121.8290073913771,0.0,0.0,2.1645569620253164,10,0.620253164556962,2.1772151898734178,8,0.7341772151898734,0.0,0,0.2556962025316455,4,,
177.39226062227632,90.83981495299476,162.21565526172043,46.54788503694965,408.71457531047844,0.15625,5,1.3333277426842187,0.0016666596783552735,0.0379746835443038,32,41,5.019677954613643,52.00317223917631,66.16211534708171,186.2398364090941,0.041666491958881835,1.3333277426842187,0.27848101265822783,2,0.670886075949367,2.6835443037974684,9,0.810126582278481,0.0,0,0.29620253164556953,5,0.26666554853684377,1.3333277426842187
130.02191954131058,69.0957385123579,120.55353491585362,25.439279012437623,384.9611900937375,0.02857142857142857,1,0.0,0.0,0.012658227848101266,35,47,3.809312084983227,24.59219384485118,31.83240521895856,95.68649871162756,0.0,0.0,0.16455696202531644,2,0.6075949367088608,1.6708860759493671,7,0.8607594936708861,0.0,0,0.30886075949367087,6,0.0,0.0
136.03821825878694,55.7249263692217,125.60653047777248,61.59486032427421,302.71966331683336,0.0,0,0.0,0.0,0.0,33,45,4.801383500882508,50.10930136762579,27.60842322762233,71.58379531710267,0.0,0.0,0.20253164556962025,3,0.5738396624472574,1.2025316455696202,4,0.8734177215189873,0.0,0,0.359493670886076,7,,
113.44719999237685,62.60089825017704,93.05453528876505,37.19429002327513,254.50045194866797,0.038461538461538464,1,0.0,0.0,0.0,26,36,0.3282436817442195,4.791720188683541,12.619728935791658,50.030449409002244,0.0,0.0,0.10126582278481013,2,0.48945147679324885,0.5822784810126582,3,0.5569620253164557,0.0,0,0.3291139240506329,8,0.0,0.0
144.51887271520198,73.01009152428568,113.71569964391978,48.71702662401083,332.8394397134598,0.0,0,0.0,0.0,0.0,21,28,3.7260375733209257,43.52588658348691,19.20202947964739,104.44566306272179,0.0,0.0,0.10126582278481013,2,0.4050632911392405,0.5063291139240507,3,0.7088607594936709,0.0,0,0.25822784810126576,9,,
142.1716817997697,77.13559822893944,159.43816357882292,11.632121316976963,277.8753240372504,0.037037037037037035,1,0.0,0.0,0.012658227848101266,27,36,17.037132916054617,80.40714296034889,33.391357905450576,104.55434181283908,0.0,0.0,0.6329113924050633,5,0.5569620253164557,1.4936708860759493,7,0.6582278481012658,0.0,0,0.2708860759493671,10,0.0,0.0
142.1492347184021,64.94504958459417,145.45078667493868,12.584902549021933,278.222438085925,0.058823529411764705,2,0.0,0.0,0.012658227848101266,34,41,7.052828846393472,64.95004092746615,44.84960525444713,131.62100393835368,0.0,0.0,0.2911392405063291,3,0.5021097046413504,2.1772151898734178,7,0.759493670886076,0.0,0,0.31139240506329113,11,0.0,0.0
129.31378052576326,86.60549658940694,101.47808338933521,21.217524936626774,364.645905951239,0.15151515151515152,5,18.614772536568807,0.02326846567071101,0.08860759493670886,33,41,19.80107471306543,137.74704483184746,6.833790920884391,59.18648122609659,0.5640840162596609,14.44310421284439,0.8987341772151899,5,0.6835443037974683,0.26582278481012656,3,0.6075949367088608,0.0379746835443038,1,0.3518987341772152,12,3.7229545073137613,14.44310421284439
274.66088985948846,109.09795397851225,247.82954779120504,113.32352760160234,547.5799383756436,0.03225806451612903,1,18.892515677137567,0.02361564459642196,0.05063291139240506,31,46,6.197597221501632,48.05753503683093,179.14997391692665,346.5931890237828,0.13372426127257458,4.1454520994498125,0.3670886075949367,3,0.5400843881856539,8.151898734177216,11,1.0,0.012658227848101266,1,0.28354430379746837,13,4.1454520994498125,4.1454520994498125
124.42248859432556,74.00688048349289,110.07428305805917,41.94860093461918,343.82874603378843,0.07894736842105263,3,0.0,0.0,0.02531645569620253,38,44,24.536105025118815,99.50180780778646,5.812405094253039,42.779932475838166,0.0,0.0,1.2531645569620253,6,0.679324894514768,0.35443037974683544,2,0.7215189873417721,0.0,0,0.36455696202531657,14,0.0,0.0
125.76753582411405,54.26088679188798,127.30400841175828,33.11101061105518,252.7434727062505,0.09090909090909091,3,0.0,0.0,0.0379746835443038,33,39,3.4402396924760135,21.098093685197,25.02124821020368,99.25974008444268,0.0,0.0,0.12658227848101267,2,0.4978902953586498,1.139240506329114,5,0.7215189873417721,0.0,0,0.3898734177215189,15,0.0,0.0
194.19379055756545,99.89859563404798,205.00032938928638,21.46999840900105,458.5981882937352,0.14705882352941177,5,26.18470928845875,0.03273088661057343,0.06329113924050633,34,46,11.497242003644878,62.99703076644755,77.77445880278071,200.231536070399,0.7701385084840808,26.18470928845875,0.5189873417721519,4,0.6666666666666666,4.0886075949367084,13,0.8354430379746836,0.02531645569620253,1,0.42278481012658237,16,5.2369418576917495,26.18470928845875
118.26562966754588,55.05276390779553,128.7210931532735,19.77270128653481,231.043515145642,0.0625,2,2.3098740187078874,0.002887342523384859,0.0,32,37,1.8298664046674258,28.026017855579425,28.91703439525883,124.69373038649786,0.07218356308462148,2.3098740187078874,0.0759493670886076,2,0.510548523206751,1.0886075949367089,5,0.759493670886076,0.0,0,0.2734177215189873,17,1.1549370093539437,2.3098740187078874
117.36541954328953,54.24115429677569,103.86988450137886,30.842788315465555,235.4427634957098,0.03333333333333333,1,0.0,0.0,0.0,30,40,1.5726419882875713,17.478786981317654,30.572468961386033,82.05920974706453,0.0,0.0,0.02531645569620253,1,0.43881856540084374,1.1645569620253164,5,0.6835443037974683,0.0,0,0.210126582278481,18,0.0,0.0
103.74345336489922,78.88735216186564,87.0328967367342,20.111952263509693,329.6207293399186,0.0,0,0.0,0.0,0.0,26,41,3.723423706902045,31.969417516876547,5.415562999402308,34.76768236570388,0.0,0.0,0.13924050632911392,3,0.5147679324894514,0.5063291139240507,5,0.5189873417721519,0.0,0,0.2683544303797467,19,,
